Stable Mandal,Version,Valid From,Valid To,Current,Parent,Successor,Dataset,Legal Evidence
TS-MDL-4453,TS-MDL-4453-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),Nizampet (LGD 7535),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 51-68 Rev on 2022-09-26
TS-MDL-4453,TS-MDL-4453-V2,2022-09-26,,true,Predecessor Version TS-MDL-4453-V1,Nizampet (LGD 7535),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 51-68 Rev (2022-09-26); MoPR LGD 2026 Directory
TS-MDL-4763,TS-MDL-4763-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4763,TS-MDL-4763-V2,2022-09-26,,true,Predecessor Version TS-MDL-4763-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4428,TS-MDL-4428-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4428,TS-MDL-4428-V2,2022-09-26,,true,Predecessor Version TS-MDL-4428-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6284,TS-MDL-6284-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6284,TS-MDL-6284-V2,2022-09-26,,true,Predecessor Version TS-MDL-6284-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4673,TS-MDL-4673-V1,2016-10-11,2020-09-24,false,10 Legacy AP Districts (2014 Telangana State Formation),Dhoolmitta (LGD 7189),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 108-112 Rev on 2020-09-24
TS-MDL-4673,TS-MDL-4673-V2,2020-09-24,,true,Predecessor Version TS-MDL-4673-V1,Dhoolmitta (LGD 7189),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 108-112 Rev (2020-09-24); MoPR LGD 2026 Directory
TS-MDL-4564,TS-MDL-4564-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4564,TS-MDL-4564-V2,2022-09-26,,true,Predecessor Version TS-MDL-4564-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6312,TS-MDL-6312-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6312,TS-MDL-6312-V2,2022-09-26,,true,Predecessor Version TS-MDL-6312-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4547,TS-MDL-4547-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4547,TS-MDL-4547-V2,2022-09-26,,true,Predecessor Version TS-MDL-4547-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4560,TS-MDL-4560-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4560,TS-MDL-4560-V2,2022-09-26,,true,Predecessor Version TS-MDL-4560-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4362,TS-MDL-4362-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4362,TS-MDL-4362-V2,2022-09-26,,true,Predecessor Version TS-MDL-4362-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4646,TS-MDL-4646-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4646,TS-MDL-4646-V2,2022-09-26,,true,Predecessor Version TS-MDL-4646-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4658,TS-MDL-4658-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4658,TS-MDL-4658-V2,2022-09-26,,true,Predecessor Version TS-MDL-4658-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4594,TS-MDL-4594-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4594,TS-MDL-4594-V2,2022-09-26,,true,Predecessor Version TS-MDL-4594-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4408,TS-MDL-4408-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4408,TS-MDL-4408-V2,2022-09-26,,true,Predecessor Version TS-MDL-4408-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6292,TS-MDL-6292-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6292,TS-MDL-6292-V2,2022-09-26,,true,Predecessor Version TS-MDL-6292-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6299,TS-MDL-6299-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6299,TS-MDL-6299-V2,2022-09-26,,true,Predecessor Version TS-MDL-6299-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6252,TS-MDL-6252-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6252,TS-MDL-6252-V2,2022-09-26,,true,Predecessor Version TS-MDL-6252-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4565,TS-MDL-4565-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4565,TS-MDL-4565-V2,2022-09-26,,true,Predecessor Version TS-MDL-4565-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4690,TS-MDL-4690-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),Kothapallygori (LGD 7531),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 51-68 Rev on 2022-09-26
TS-MDL-4690,TS-MDL-4690-V2,2022-09-26,,true,Predecessor Version TS-MDL-4690-V1,Kothapallygori (LGD 7531),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 51-68 Rev (2022-09-26); MoPR LGD 2026 Directory
TS-MDL-4357,TS-MDL-4357-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4357,TS-MDL-4357-V2,2022-09-26,,true,Predecessor Version TS-MDL-4357-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6286,TS-MDL-6286-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6286,TS-MDL-6286-V2,2022-09-26,,true,Predecessor Version TS-MDL-6286-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4490,TS-MDL-4490-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4490,TS-MDL-4490-V2,2022-09-26,,true,Predecessor Version TS-MDL-4490-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4511,TS-MDL-4511-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4511,TS-MDL-4511-V2,2022-09-26,,true,Predecessor Version TS-MDL-4511-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4767,TS-MDL-4767-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4767,TS-MDL-4767-V2,2022-09-26,,true,Predecessor Version TS-MDL-4767-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4696,TS-MDL-4696-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4696,TS-MDL-4696-V2,2022-09-26,,true,Predecessor Version TS-MDL-4696-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4474,TS-MDL-4474-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4474,TS-MDL-4474-V2,2022-09-26,,true,Predecessor Version TS-MDL-4474-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4691,TS-MDL-4691-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4691,TS-MDL-4691-V2,2022-09-26,,true,Predecessor Version TS-MDL-4691-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4487,TS-MDL-4487-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4487,TS-MDL-4487-V2,2022-09-26,,true,Predecessor Version TS-MDL-4487-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4482,TS-MDL-4482-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4482,TS-MDL-4482-V2,2022-09-26,,true,Predecessor Version TS-MDL-4482-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4530,TS-MDL-4530-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4530,TS-MDL-4530-V2,2022-09-26,,true,Predecessor Version TS-MDL-4530-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4481,TS-MDL-4481-V1,2016-10-11,2020-09-24,false,10 Legacy AP Districts (2014 Telangana State Formation),Masaipet (LGD 7190),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 108-112 Rev on 2020-09-24
TS-MDL-4481,TS-MDL-4481-V2,2020-09-24,,true,Predecessor Version TS-MDL-4481-V1,Masaipet (LGD 7190),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 108-112 Rev (2020-09-24); MoPR LGD 2026 Directory
TS-MDL-4463,TS-MDL-4463-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4463,TS-MDL-4463-V2,2022-09-26,,true,Predecessor Version TS-MDL-4463-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4619,TS-MDL-4619-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4619,TS-MDL-4619-V2,2022-09-26,,true,Predecessor Version TS-MDL-4619-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6306,TS-MDL-6306-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6306,TS-MDL-6306-V2,2022-09-26,,true,Predecessor Version TS-MDL-6306-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4754,TS-MDL-4754-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4754,TS-MDL-4754-V2,2022-09-26,,true,Predecessor Version TS-MDL-4754-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4333,TS-MDL-4333-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4333,TS-MDL-4333-V2,2022-09-26,,true,Predecessor Version TS-MDL-4333-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6291,TS-MDL-6291-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6291,TS-MDL-6291-V2,2022-09-26,,true,Predecessor Version TS-MDL-6291-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4439,TS-MDL-4439-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4439,TS-MDL-4439-V2,2022-09-26,,true,Predecessor Version TS-MDL-4439-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4314,TS-MDL-4314-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4314,TS-MDL-4314-V2,2022-09-26,,true,Predecessor Version TS-MDL-4314-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4465,TS-MDL-4465-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4465,TS-MDL-4465-V2,2022-09-26,,true,Predecessor Version TS-MDL-4465-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6274,TS-MDL-6274-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6274,TS-MDL-6274-V2,2022-09-26,,true,Predecessor Version TS-MDL-6274-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4467,TS-MDL-4467-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4467,TS-MDL-4467-V2,2022-09-26,,true,Predecessor Version TS-MDL-4467-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4392,TS-MDL-4392-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4392,TS-MDL-4392-V2,2022-09-26,,true,Predecessor Version TS-MDL-4392-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4374,TS-MDL-4374-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4374,TS-MDL-4374-V2,2022-09-26,,true,Predecessor Version TS-MDL-4374-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4375,TS-MDL-4375-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4375,TS-MDL-4375-V2,2022-09-26,,true,Predecessor Version TS-MDL-4375-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4363,TS-MDL-4363-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4363,TS-MDL-4363-V2,2022-09-26,,true,Predecessor Version TS-MDL-4363-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4702,TS-MDL-4702-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4702,TS-MDL-4702-V2,2022-09-26,,true,Predecessor Version TS-MDL-4702-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4351,TS-MDL-4351-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4351,TS-MDL-4351-V2,2022-09-26,,true,Predecessor Version TS-MDL-4351-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6671,TS-MDL-6671-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6671,TS-MDL-6671-V2,2022-09-26,,true,Predecessor Version TS-MDL-6671-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6670,TS-MDL-6670-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6670,TS-MDL-6670-V2,2022-09-26,,true,Predecessor Version TS-MDL-6670-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-7186,TS-MDL-7186-V1,2020-09-24,,true,Carved out of Kulkacherla; Nawabpet,ACTIVE_CURRENT_MANDAL,ts_lgd_mandals_2026_v1,"G.O.Ms.No. 108, Revenue (DA-CMRF) Department (effective 2020-09-24); MoPR LGD 2026 Directory"
TS-MDL-7187,TS-MDL-7187-V1,2020-09-24,,true,Carved out of Gandeed,ACTIVE_CURRENT_MANDAL,ts_lgd_mandals_2026_v1,"G.O.Ms.No. 109, Revenue (DA-CMRF) Department (effective 2020-09-24); MoPR LGD 2026 Directory"
TS-MDL-7188,TS-MDL-7188-V1,2020-09-24,,true,Carved out of Pulkal,ACTIVE_CURRENT_MANDAL,ts_lgd_mandals_2026_v1,"G.O.Ms.No. 111, Revenue (DA-CMRF) Department (effective 2020-09-24); MoPR LGD 2026 Directory"
TS-MDL-7189,TS-MDL-7189-V1,2020-09-24,,true,Carved out of Maddur; Cherial,ACTIVE_CURRENT_MANDAL,ts_lgd_mandals_2026_v1,"G.O.Ms.No. 112, Revenue (DA-CMRF) Department (effective 2020-09-24); MoPR LGD 2026 Directory"
TS-MDL-7190,TS-MDL-7190-V1,2020-09-24,,true,Carved out of Chegunta; Yeldurthy,ACTIVE_CURRENT_MANDAL,ts_lgd_mandals_2026_v1,"G.O.Ms.No. 110, Revenue (DA-CMRF) Department (effective 2020-09-24); MoPR LGD 2026 Directory"
